Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
1596808800.0,2020-08-07 02-PM,BTCEUR,9985.91,9991.48,9847.41,9884.86,0.4039,3993.57
1596805200.0,2020-08-07 01-PM,BTCEUR,9945.15,10011.57,9945.15,9985.91,1.094,10938.24
1596801600.0,2020-08-07 12-PM,BTCEUR,9965.29,9994.68,9928.29,9945.15,0.1156,1150.68
1596798000.0,2020-08-07 11-AM,BTCEUR,9985.63,9998.5,9935.1,9965.29,0.2168,2163.98
1596794400.0,2020-08-07 10-AM,BTCEUR,10018.26,10020.9,9985.63,9985.63,0.1465,1465.83
1596790800.0,2020-08-07 09-AM,BTCEUR,10020.74,10042.54,10010.43,10018.26,1.013,10168.19
1596787200.0,2020-08-07 08-AM,BTCEUR,9980.92,10035.66,9957.72,10020.74,0.128,1281.4
1596783600.0,2020-08-07 07-AM,BTCEUR,10000.28,10000.53,9971.11,9980.92,0.1119,1117.3
1596780000.0,2020-08-07 06-AM,BTCEUR,9962.85,10000.28,9960.04,10000.28,0.1026,1024.06
1596776400.0,2020-08-07 05-AM,BTCEUR,9990,9993.62,9947.93,9962.85,0.1031,1027.86
1596772800.0,2020-08-07 04-AM,BTCEUR,10028.4,10034.39,9981.73,9990,0.108,1080.58
1596769200.0,2020-08-07 03-AM,BTCEUR,10037.51,10058.86,10028.4,10028.4,0.1112,1116.84
1596765600.0,2020-08-07 02-AM,BTCEUR,9978.13,10055.84,9978.13,10037.51,0.1394,1396.79
1596762000.0,2020-08-07 01-AM,BTCEUR,9954.91,9997.27,9944.57,9978.13,0.1262,1259.33
1596758400.0,2020-08-07 12-AM,BTCEUR,9925.79,9963.34,9912.42,9954.91,0.1173,1166.59
1596754800.0,2020-08-06 11-PM,BTCEUR,9922.94,9930.88,9895.21,9925.79,0.02036,201.76
1596751200.0,2020-08-06 10-PM,BTCEUR,9887.09,9930.88,9887.09,9922.94,0.007376,73.09
1596747600.0,2020-08-06 09-PM,BTCEUR,9974.85,10007.59,9849.4,9887.09,0.4736,4695.4
1596744000.0,2020-08-06 08-PM,BTCEUR,10000.62,10014.62,9964.69,9974.85,0.03675,366.88
1596740400.0,2020-08-06 07-PM,BTCEUR,9978.81,10033.83,9978.81,10000.62,0.07707,772.32
1596736800.0,2020-08-06 06-PM,BTCEUR,10000.62,10007.62,9971.67,9978.81,0.1174,1172.05
1596733200.0,2020-08-06 05-PM,BTCEUR,9984.93,10000.62,9950.76,10000.62,0.0392,390.97
1596729600.0,2020-08-06 04-PM,BTCEUR,10003.23,10017.9,9967.24,9984.93,0.1296,1294.54
1596726000.0,2020-08-06 03-PM,BTCEUR,9990.52,10027.65,9990.52,10003.23,0.2705,2706.52
1596722400.0,2020-08-06 02-PM,BTCEUR,10009.06,10049.72,9971.67,9990.52,1.635,16393.15
1596718800.0,2020-08-06 01-PM,BTCEUR,9948.91,10020.01,9929.89,10009.06,0.4835,4838.59
1596715200.0,2020-08-06 12-PM,BTCEUR,9899.73,9952.29,9894.94,9948.91,0.3785,3760.94
1596711600.0,2020-08-06 11-AM,BTCEUR,9894.27,9940.39,9889.67,9899.73,2.852,28343.24
1596708000.0,2020-08-06 10-AM,BTCEUR,9922.66,9929.99,9890.42,9894.27,0.715,7077.75
1596704400.0,2020-08-06 09-AM,BTCEUR,9908.8,9930,9901.27,9922.66,0.3802,3774.55
1596700800.0,2020-08-06 08-AM,BTCEUR,9841.4,9910.05,9841.4,9908.8,0.3444,3404.47
1596697200.0,2020-08-06 07-AM,BTCEUR,9840.95,9858.05,9833.08,9841.4,0.1363,1341.69
1596693600.0,2020-08-06 06-AM,BTCEUR,9792.4,9840.95,9792.4,9840.95,0.1257,1233.84
1596690000.0,2020-08-06 05-AM,BTCEUR,9790.72,9804.92,9780.53,9792.4,0.2176,2131.21
1596686400.0,2020-08-06 04-AM,BTCEUR,9842.85,9843.07,9755.34,9790.72,2.349,22998.87
1596682800.0,2020-08-06 03-AM,BTCEUR,9851.98,9861.24,9820.13,9842.85,0.1169,1149.55
1596679200.0,2020-08-06 02-AM,BTCEUR,9847.39,9860.59,9803.67,9851.98,0.2288,2247.11
1596675600.0,2020-08-06 01-AM,BTCEUR,9892.07,9892.07,9826.36,9847.39,0.1719,1693.09
1596672000.0,2020-08-06 12-AM,BTCEUR,9911.28,9944.79,9846.87,9892.07,0.487,4820.62
1596668400.0,2020-08-05 11-PM,BTCEUR,9805.6,9922.34,9805.6,9911.28,0.1277,1258.89
1596664800.0,2020-08-05 10-PM,BTCEUR,9922.62,9922.62,9766.33,9805.6,6.962,68390.74
1596661200.0,2020-08-05 09-PM,BTCEUR,9861.11,9944.79,9856.54,9922.62,0.3931,3888.75
1596657600.0,2020-08-05 08-PM,BTCEUR,9846.26,9866,9839.97,9861.11,0.8893,8766.84
1596654000.0,2020-08-05 07-PM,BTCEUR,9852.12,9866,9844.84,9846.26,0.2162,2132.25
1596650400.0,2020-08-05 06-PM,BTCEUR,9847.83,9860.7,9833.08,9852.12,0.09869,971.92
1596646800.0,2020-08-05 05-PM,BTCEUR,9837,9847.83,9826.21,9847.83,0.5656,5565.91
1596643200.0,2020-08-05 04-PM,BTCEUR,9831.95,9864.78,9820.96,9837,9.16,90352.94
1596639600.0,2020-08-05 03-PM,BTCEUR,9798.74,9864.57,9791.29,9831.95,4.006,39340.42
1596636000.0,2020-08-05 02-PM,BTCEUR,9766.13,9807.39,9711.35,9798.74,1.664,16306.82
1596632400.0,2020-08-05 01-PM,BTCEUR,9744.04,9786.01,9744.04,9766.13,0.2815,2748.6
1596628800.0,2020-08-05 12-PM,BTCEUR,9655.05,9758.66,9635.55,9744.04,0.1313,1270.78
1596625200.0,2020-08-05 11-AM,BTCEUR,9642.81,9690.21,9642.81,9655.05,0.1196,1155.63
1596621600.0,2020-08-05 10-AM,BTCEUR,9619.97,9646.81,9612.62,9642.81,0.1026,988.45
1596618000.0,2020-08-05 09-AM,BTCEUR,9566.62,9635.6,9557.53,9619.97,1.07,10288.6
1596614400.0,2020-08-05 08-AM,BTCEUR,9567.44,9587.78,9554.98,9566.62,0.1147,1098.43
1596610800.0,2020-08-05 07-AM,BTCEUR,9576.02,9604.88,9563.58,9567.44,1.174,11273.6
1596607200.0,2020-08-05 06-AM,BTCEUR,9555.05,9594.9,9552.56,9576.02,0.7848,7515.94
1596603600.0,2020-08-05 05-AM,BTCEUR,9530.66,9555.05,9521.61,9555.05,0.09733,927.99
1596600000.0,2020-08-05 04-AM,BTCEUR,9515.25,9543.58,9514.27,9530.66,0.1113,1060.57
1596596400.0,2020-08-05 03-AM,BTCEUR,9471.05,9515.25,9471.05,9515.25,0.1078,1023.38
1596592800.0,2020-08-05 02-AM,BTCEUR,9468.69,9487.56,9462.49,9471.05,0.1114,1055.65
1596589200.0,2020-08-05 01-AM,BTCEUR,9481.47,9483.48,9434.29,9468.69,0.11,1040.74
1596585600.0,2020-08-05 12-AM,BTCEUR,9499.48,9529.1,9476.84,9481.47,0.1102,1045.71
1596582000.0,2020-08-04 11-PM,BTCEUR,9542.57,9570.56,9496.46,9499.48,0.1272,1211.73
1596578400.0,2020-08-04 10-PM,BTCEUR,9547.36,9564.02,9528.27,9542.57,0.1066,1017.25
1596574800.0,2020-08-04 09-PM,BTCEUR,9528.97,9551.41,9502.24,9547.36,0.378,3600.77
1596571200.0,2020-08-04 08-PM,BTCEUR,9539.19,9562.63,9528.97,9528.97,0.1672,1595.92
1596567600.0,2020-08-04 07-PM,BTCEUR,9548.3,9554.31,9534.95,9539.19,0.1106,1055.14
1596564000.0,2020-08-04 06-PM,BTCEUR,9555.93,9574.34,9542.44,9548.3,0.1218,1164.56
1596560400.0,2020-08-04 05-PM,BTCEUR,9504.89,9555.93,9503.38,9555.93,0.1065,1014.25
1596556800.0,2020-08-04 04-PM,BTCEUR,9541.36,9555.94,9502,9504.89,0.1716,1635.02
1596553200.0,2020-08-04 03-PM,BTCEUR,9535.9,9573.57,9518.2,9541.36,0.6096,5831.44
1596549600.0,2020-08-04 02-PM,BTCEUR,9508.3,9542.57,9504.82,9535.9,0.2609,2483.26
1596546000.0,2020-08-04 01-PM,BTCEUR,9512.29,9521.09,9434.01,9508.3,1.238,11766.2
1596542400.0,2020-08-04 12-PM,BTCEUR,9479.07,9535.1,9472.26,9512.29,0.13,1235.43
1596538800.0,2020-08-04 11-AM,BTCEUR,9568.36,9602.86,9440,9479.07,0.1818,1735.03
1596535200.0,2020-08-04 10-AM,BTCEUR,9569,9600.98,9554.08,9568.36,0.1072,1027.32
1596531600.0,2020-08-04 09-AM,BTCEUR,9585.76,9586.45,9556.67,9569,0.127,1215.12
1596528000.0,2020-08-04 08-AM,BTCEUR,9593.65,9616.3,9584.25,9585.76,0.07491,719.5
1596524400.0,2020-08-04 07-AM,BTCEUR,9578.68,9596.14,9578.68,9593.65,0.1031,988.25
1596520800.0,2020-08-04 06-AM,BTCEUR,9599.47,9609.57,9568.36,9578.68,0.1202,1152.29
1596517200.0,2020-08-04 05-AM,BTCEUR,9612.9,9623.04,9596.67,9599.47,0.1033,992.91
1596513600.0,2020-08-04 04-AM,BTCEUR,9584.03,9630.41,9579.19,9612.9,0.1188,1140.33
1596510000.0,2020-08-04 03-AM,BTCEUR,9605.81,9627.25,9568.36,9584.03,0.1569,1505.55
1596506400.0,2020-08-04 02-AM,BTCEUR,9658.77,9670.29,9603.42,9605.81,0.1438,1386.25
1596502800.0,2020-08-04 01-AM,BTCEUR,9687.31,9689.51,9655.81,9658.77,0.1173,1134.81
1596499200.0,2020-08-04 12-AM,BTCEUR,9571.07,9725.75,9563.3,9687.31,0.1393,1344.21
1596495600.0,2020-08-03 11-PM,BTCEUR,9553.99,9576.02,9521.62,9571.07,0.1175,1122.92
1596492000.0,2020-08-03 10-PM,BTCEUR,9543.49,9616.31,9543.49,9553.99,0.1463,1401.26
1596488400.0,2020-08-03 09-PM,BTCEUR,9685.88,9707.13,9528.02,9543.49,0.6685,6400.94
1596484800.0,2020-08-03 08-PM,BTCEUR,9705.82,9710.98,9679.01,9685.88,0.1281,1242.11
1596481200.0,2020-08-03 07-PM,BTCEUR,9710.32,9718.77,9683.82,9705.82,0.1179,1143.2
1596477600.0,2020-08-03 06-PM,BTCEUR,9723.68,9743.33,9694.06,9710.32,0.1141,1109.26
1596474000.0,2020-08-03 05-PM,BTCEUR,9685.25,9724.58,9682.88,9723.68,0.09586,930.25
1596470400.0,2020-08-03 04-PM,BTCEUR,9690.44,9779.17,9682.87,9685.25,0.1566,1524.39
1596466800.0,2020-08-03 03-PM,BTCEUR,9651.75,9714.65,9648.49,9690.44,0.579,5621.17
1596463200.0,2020-08-03 02-PM,BTCEUR,9654.56,9687.1,9636.37,9651.75,4.277,41362.69
1596459600.0,2020-08-03 01-PM,BTCEUR,9585.18,9654.56,9585.18,9654.56,0.1405,1353.03
1596456000.0,2020-08-03 12-PM,BTCEUR,9591.5,9606.85,9570,9585.18,0.1376,1319.34
1596452400.0,2020-08-03 11-AM,BTCEUR,9555.88,9596.14,9549.77,9591.5,0.13,1244.04
1596448800.0,2020-08-03 10-AM,BTCEUR,9508.3,9560.19,9501.64,9555.88,1.951,18617.77
1596445200.0,2020-08-03 09-AM,BTCEUR,9535.78,9539.84,9501.4,9508.3,1.377,13132.31
1596441600.0,2020-08-03 08-AM,BTCEUR,9552.41,9562.63,9534.95,9535.78,0.193,1842.9
1596438000.0,2020-08-03 07-AM,BTCEUR,9546.65,9614.45,9536.89,9552.41,5.927,56790.11
1596434400.0,2020-08-03 06-AM,BTCEUR,9507.16,9569.32,9504.79,9546.65,0.4042,3861.12
1596430800.0,2020-08-03 05-AM,BTCEUR,9504.26,9508.67,9482.65,9507.16,0.1085,1030.78
1596427200.0,2020-08-03 04-AM,BTCEUR,9475.9,9509.24,9470.78,9504.26,0.1026,973.23
1596423600.0,2020-08-03 03-AM,BTCEUR,9522.56,9522.56,9470.3,9475.9,0.1159,1100.89
1596420000.0,2020-08-03 02-AM,BTCEUR,9472.88,9522.56,9464.93,9522.56,0.1227,1165.12
1596416400.0,2020-08-03 01-AM,BTCEUR,9485.73,9514.04,9468.46,9472.88,0.1242,1178.82
1596412800.0,2020-08-03 12-AM,BTCEUR,9407.14,9485.73,9323.82,9485.73,0.1983,1869.89
1596409200.0,2020-08-02 11-PM,BTCEUR,9448.6,9453.75,9402.44,9407.14,0.1108,1045.71
1596405600.0,2020-08-02 10-PM,BTCEUR,9472.5,9500.13,9448.6,9448.6,0.1049,994.53
1596402000.0,2020-08-02 09-PM,BTCEUR,9444.25,9473.19,9347.28,9472.5,0.2993,2817.64
1596398400.0,2020-08-02 08-PM,BTCEUR,9519.17,9529.23,9444.25,9444.25,0.1196,1135.26
1596394800.0,2020-08-02 07-PM,BTCEUR,9543.8,9570.93,9501.64,9519.17,0.175,1670.75
1596391200.0,2020-08-02 06-PM,BTCEUR,9575.06,9589.43,9543.8,9543.8,0.1248,1194.18
1596387600.0,2020-08-02 05-PM,BTCEUR,9547.3,9587.36,9507.92,9575.06,0.2468,2355.92
1596384000.0,2020-08-02 04-PM,BTCEUR,9446.97,9547.3,9436.87,9547.3,0.2147,2040.51
1596380400.0,2020-08-02 03-PM,BTCEUR,9468.88,9482.66,9442.36,9446.97,0.1172,1109.55
1596376800.0,2020-08-02 02-PM,BTCEUR,9455.91,9509.24,9425.18,9468.88,0.2597,2453.6
1596373200.0,2020-08-02 01-PM,BTCEUR,9363.32,9457.76,9351.93,9455.91,0.9541,8988.55
1596369600.0,2020-08-02 12-PM,BTCEUR,9435.74,9509.23,9349.94,9363.32,0.1812,1709.39
1596366000.0,2020-08-02 11-AM,BTCEUR,9568.36,9581.53,9345.76,9435.74,0.5723,5413.47
1596362400.0,2020-08-02 10-AM,BTCEUR,9601.9,9623.04,9494.19,9568.36,0.1424,1364.5
1596358800.0,2020-08-02 09-AM,BTCEUR,9607.36,9617.51,9561.67,9601.9,0.226,2169.93
1596355200.0,2020-08-02 08-AM,BTCEUR,9653.26,9656.77,9574.75,9607.36,0.1504,1446.92
1596351600.0,2020-08-02 07-AM,BTCEUR,9593.22,9697.39,9593.22,9653.26,0.2049,1981.31
1596348000.0,2020-08-02 06-AM,BTCEUR,9610.15,9632.69,9565.46,9593.22,0.3698,3556.64
1596344400.0,2020-08-02 05-AM,BTCEUR,9547.56,9740.63,9493.94,9610.15,5.083,48700.66
1596340800.0,2020-08-02 04-AM,BTCEUR,10174.82,10262.98,9116.32,9547.56,9.51,92758.12
1596337200.0,2020-08-02 03-AM,BTCEUR,10139.01,10174.82,10093.92,10174.82,0.1363,1381.52
1596333600.0,2020-08-02 02-AM,BTCEUR,10122.35,10162.45,10110.76,10139.01,0.7852,7969.13
1596330000.0,2020-08-02 01-AM,BTCEUR,10008.06,10123.22,10007.08,10122.35,0.1418,1427.8
1596326400.0,2020-08-02 12-AM,BTCEUR,10025.44,10066.71,9997.35,10008.06,0.1375,1379.28
1596322800.0,2020-08-01 11-PM,BTCEUR,10015.53,10047.19,9996.15,10025.44,0.1519,1520.88
1596319200.0,2020-08-01 10-PM,BTCEUR,10011.48,10016.57,9967.67,10015.53,0.1608,1607.35
1596315600.0,2020-08-01 09-PM,BTCEUR,10049.31,10080.81,10002.51,10011.48,0.2111,2120.97
1596312000.0,2020-08-01 08-PM,BTCEUR,10029.07,10069.69,9960.7,10049.31,0.2327,2334.31
1596308400.0,2020-08-01 07-PM,BTCEUR,9919.86,10063,9919.86,10029.07,0.5965,5960.47
1596304800.0,2020-08-01 06-PM,BTCEUR,9960.62,9965.01,9871.4,9919.86,0.3107,3086.53
1596301200.0,2020-08-01 05-PM,BTCEUR,9898.07,9980,9898.07,9960.62,0.0367,365.43
1596297600.0,2020-08-01 04-PM,BTCEUR,9892.15,9959.11,9876.44,9898.07,1.531,15190.6
1596294000.0,2020-08-01 03-PM,BTCEUR,9868.18,9918.66,9868.18,9892.15,0.2553,2524.06
1596290400.0,2020-08-01 02-PM,BTCEUR,9824.85,9868.18,9808.44,9868.18,0.1179,1160.09
1596286800.0,2020-08-01 01-PM,BTCEUR,9924.99,9931.39,9812.26,9824.85,1.851,18269.37
1596283200.0,2020-08-01 12-PM,BTCEUR,9912.11,9940.71,9898.07,9924.99,0.9585,9517.72
1596279600.0,2020-08-01 11-AM,BTCEUR,9886.37,9935,9851.92,9912.11,1.835,18177.41
1596276000.0,2020-08-01 10-AM,BTCEUR,9953.08,9961.6,9870.4,9886.37,0.3502,3474.43
1596272400.0,2020-08-01 09-AM,BTCEUR,9933.63,9968.39,9905,9953.08,0.5835,5804.58
1596268800.0,2020-08-01 08-AM,BTCEUR,9900,9947.66,9899.07,9933.63,0.2314,2297.51
1596265200.0,2020-08-01 07-AM,BTCEUR,9892.41,9900,9821.15,9900,1.117,11004.48
1596261600.0,2020-08-01 06-AM,BTCEUR,9861.97,9944.44,9822.17,9892.41,0.4502,4458.04
1596258000.0,2020-08-01 05-AM,BTCEUR,9692.8,9878.29,9678.89,9861.97,0.4886,4792.19
1596254400.0,2020-08-01 04-AM,BTCEUR,9671.24,9702.35,9638.34,9692.8,0.1688,1634.26
1596250800.0,2020-08-01 03-AM,BTCEUR,9626.75,9686.64,9611.4,9671.24,0.2027,1956.66
1596247200.0,2020-08-01 02-AM,BTCEUR,9577.83,9639.3,9574.1,9626.75,0.2009,1930.4
1596243600.0,2020-08-01 01-AM,BTCEUR,9574.34,9607.39,9560.14,9577.83,0.1336,1280.74
1596240000.0,2020-08-01 12-AM,BTCEUR,9623.12,9666.32,9559.03,9574.34,0.1237,1187.93
1596236400.0,2020-07-31 11-PM,BTCEUR,9606.31,9625.82,9599.53,9623.12,0.09745,937.05
1596232800.0,2020-07-31 10-PM,BTCEUR,9682.37,9684.61,9606.31,9606.31,0.1447,1397.87
1596229200.0,2020-07-31 09-PM,BTCEUR,9648.38,9685.67,9624.86,9682.37,0.4076,3937.05
1596225600.0,2020-07-31 08-PM,BTCEUR,9610.93,9686.64,9610.93,9648.38,0.1648,1590.78
1596222000.0,2020-07-31 07-PM,BTCEUR,9559.65,9610.93,9556.63,9610.93,0.1129,1081.64
1596218400.0,2020-07-31 06-PM,BTCEUR,9566.74,9612.5,9557.75,9559.65,0.1158,1109.38
1596214800.0,2020-07-31 05-PM,BTCEUR,9631.76,9637.27,9566.74,9566.74,1.059,10170.67
1596211200.0,2020-07-31 04-PM,BTCEUR,9600.48,9700.2,9536.56,9631.76,0.675,6507.52
1596207600.0,2020-07-31 03-PM,BTCEUR,9511.99,9612.36,9502.3,9600.48,1.284,12286.31
1596204000.0,2020-07-31 02-PM,BTCEUR,9449.11,9511.99,9445.01,9511.99,1.805,17135.26
1596200400.0,2020-07-31 01-PM,BTCEUR,9478.56,9498.69,9431.51,9449.11,0.1916,1811.8
1596196800.0,2020-07-31 12-PM,BTCEUR,9475.73,9500,9452.81,9478.56,0.3517,3332.48
1596193200.0,2020-07-31 11-AM,BTCEUR,9445.67,9478.77,9429.84,9475.73,0.3418,3228.67
1596189600.0,2020-07-31 10-AM,BTCEUR,9399.08,9445.67,9394.76,9445.67,0.4717,4448.46
1596186000.0,2020-07-31 09-AM,BTCEUR,9408.6,9434.77,9398.94,9399.08,0.2039,1919.4
1596182400.0,2020-07-31 08-AM,BTCEUR,9388.66,9439.06,9373.59,9408.6,0.1657,1559.44
1596178800.0,2020-07-31 07-AM,BTCEUR,9387.78,9410.61,9366.26,9388.66,1.943,18244.2
1596175200.0,2020-07-31 06-AM,BTCEUR,9309.09,9392,9309.09,9387.78,0.2236,2090.38
1596171600.0,2020-07-31 05-AM,BTCEUR,9304.91,9319.28,9304.91,9309.09,0.1149,1070.37
1596168000.0,2020-07-31 04-AM,BTCEUR,9253.73,9309.03,9249.79,9304.91,0.1081,1002.98
1596164400.0,2020-07-31 03-AM,BTCEUR,9275.92,9298.73,9249.78,9253.73,0.1292,1198.57
1596160800.0,2020-07-31 02-AM,BTCEUR,9285.02,9297.42,9267.95,9275.92,0.1127,1046.58
1596157200.0,2020-07-31 01-AM,BTCEUR,9319.99,9333.97,9261.57,9285.02,0.6247,5820.07
1596153600.0,2020-07-31 12-AM,BTCEUR,9374.29,9396.27,9319.99,9319.99,0.1374,1285.98
1596150000.0,2020-07-30 11-PM,BTCEUR,9425.13,9440.12,9374.29,9374.29,0.1579,1485.7
1596146400.0,2020-07-30 10-PM,BTCEUR,9389.61,9425.86,9388.69,9425.13,0.1087,1021.94
1596142800.0,2020-07-30 09-PM,BTCEUR,9422.24,9437.31,9378.86,9389.61,0.591,5551.49
1596139200.0,2020-07-30 08-PM,BTCEUR,9416.64,9447.55,9411.74,9422.24,0.5723,5401.14
1596135600.0,2020-07-30 07-PM,BTCEUR,9404.08,9429.12,9392.48,9416.64,0.323,3038.69
1596132000.0,2020-07-30 06-PM,BTCEUR,9364.79,9404.08,9362.23,9404.08,0.1966,1846.01
1596128400.0,2020-07-30 05-PM,BTCEUR,9365.94,9373.24,9319.99,9364.79,0.4733,4426.03
1596124800.0,2020-07-30 04-PM,BTCEUR,9362.36,9388.76,9334.49,9365.94,0.2693,2524.03
1596121200.0,2020-07-30 03-PM,BTCEUR,9333.97,9377.09,9322.58,9362.36,8.48,79360.29
1596117600.0,2020-07-30 02-PM,BTCEUR,9365.75,9365.75,9326.51,9333.97,2.834,26486.5
1596114000.0,2020-07-30 01-PM,BTCEUR,9323.24,9387.37,9226.7,9365.75,0.6566,6093.67
1596110400.0,2020-07-30 12-PM,BTCEUR,9317.68,9358.93,9317.68,9323.24,0.1201,1121.84
1596106800.0,2020-07-30 11-AM,BTCEUR,9330.56,9346.91,9308.99,9317.68,0.5686,5299.63
1596103200.0,2020-07-30 10-AM,BTCEUR,9354.33,9373.84,9322.37,9330.56,3.007,28184.18
1596099600.0,2020-07-30 09-AM,BTCEUR,9386.36,9386.36,9348.1,9354.33,0.3925,3676.5
1596096000.0,2020-07-30 08-AM,BTCEUR,9308.04,9386.36,9308.04,9386.36,0.1301,1216.44
1596092400.0,2020-07-30 07-AM,BTCEUR,9368.77,9372.29,9305.17,9308.04,0.1104,1031.58
1596088800.0,2020-07-30 06-AM,BTCEUR,9371.94,9385.49,9333.04,9368.77,0.0949,888.96
1596085200.0,2020-07-30 05-AM,BTCEUR,9389.23,9396.12,9356.47,9371.94,0.1247,1169.51
1596081600.0,2020-07-30 04-AM,BTCEUR,9359.2,9399.51,9352.65,9389.23,0.06242,586.08
1596078000.0,2020-07-30 03-AM,BTCEUR,9358.48,9392.94,9349.52,9359.2,0.08839,828.33
1596074400.0,2020-07-30 02-AM,BTCEUR,9421.2,9436.73,9347.3,9358.48,0.2311,2173.68
1596070800.0,2020-07-30 01-AM,BTCEUR,9441.83,9444.93,9418.32,9421.2,0.1019,961.27
1596067200.0,2020-07-30 12-AM,BTCEUR,9433.48,9442.47,9358.96,9441.83,0.1192,1121.87
1596063600.0,2020-07-29 11-PM,BTCEUR,9570.11,9570.11,9405.16,9433.48,0.2054,1949.75
1596060000.0,2020-07-29 10-PM,BTCEUR,9578.4,9610.19,9557.39,9570.11,0.1289,1234.63
1596056400.0,2020-07-29 09-PM,BTCEUR,9531.62,9619.09,9529.71,9578.4,0.1679,1605.43
1596052800.0,2020-07-29 08-PM,BTCEUR,9524.03,9563.53,9511.04,9531.62,0.1257,1199.04
1596049200.0,2020-07-29 07-PM,BTCEUR,9552.8,9555.09,9517.32,9524.03,0.1168,1113.22
1596045600.0,2020-07-29 06-PM,BTCEUR,9513.96,9575.04,9504.39,9552.8,0.2451,2337.55
1596042000.0,2020-07-29 05-PM,BTCEUR,9576.23,9578.79,9484.81,9513.96,0.1347,1285.54
1596038400.0,2020-07-29 04-PM,BTCEUR,9507.65,9585.49,9499.89,9576.23,0.6697,6412.5
1596034800.0,2020-07-29 03-PM,BTCEUR,9432.69,9529.47,9432.69,9507.65,1.711,16282.07
1596031200.0,2020-07-29 02-PM,BTCEUR,9456.94,9585.66,9375.32,9432.69,4.881,46015.77
1596027600.0,2020-07-29 01-PM,BTCEUR,9487.14,9487.14,9433.84,9456.94,4.438,41962.16
1596024000.0,2020-07-29 12-PM,BTCEUR,9468.41,9501.34,9464.57,9487.14,2.226,21126.97
1596020400.0,2020-07-29 11-AM,BTCEUR,9407.09,9472.13,9406.6,9468.41,2.199,20759.17
1596016800.0,2020-07-29 10-AM,BTCEUR,9415.53,9421.4,9373.75,9407.09,3.323,31256.37
1596013200.0,2020-07-29 09-AM,BTCEUR,9481.78,9482,9344.68,9415.53,8.491,79703.67
1596009600.0,2020-07-29 08-AM,BTCEUR,9382.5,9484.48,9382.5,9481.78,2.281,21593.19
1596006000.0,2020-07-29 07-AM,BTCEUR,9430.79,9432.46,9378.86,9382.5,0.1479,1390.54
1596002400.0,2020-07-29 06-AM,BTCEUR,9364.49,9430.79,9350.72,9430.79,1.406,13192.89
1595998800.0,2020-07-29 05-AM,BTCEUR,9336.06,9372.3,9334.45,9364.49,4.43,41395.97
1595995200.0,2020-07-29 04-AM,BTCEUR,9362,9378.53,9333.04,9336.06,0.1236,1156.38
1595991600.0,2020-07-29 03-AM,BTCEUR,9320.01,9379.8,9316.91,9362,0.1045,977.85
1595988000.0,2020-07-29 02-AM,BTCEUR,9298.71,9327.44,9297.32,9320.01,0.106,987.41
1595984400.0,2020-07-29 01-AM,BTCEUR,9306.96,9317.46,9274.44,9298.71,0.115,1069.24
1595980800.0,2020-07-29 12-AM,BTCEUR,9330.57,9366.68,9306.96,9306.96,0.03176,296.34
1595977200.0,2020-07-28 11-PM,BTCEUR,9352.65,9366.68,9330.57,9330.57,0.01619,151.34
1595973600.0,2020-07-28 10-PM,BTCEUR,9409.56,9425.86,9290,9352.65,0.05186,486.21
1595970000.0,2020-07-28 09-PM,BTCEUR,9378.86,9443.24,9378.86,9409.56,0.1096,1033.04
1595966400.0,2020-07-28 08-PM,BTCEUR,9386.37,9406.09,9366.81,9378.86,0.9441,8873.62
1595962800.0,2020-07-28 07-PM,BTCEUR,9328.03,9386.37,9301.29,9386.37,0.1306,1220.91
1595959200.0,2020-07-28 06-PM,BTCEUR,9352.66,9368.53,9294.62,9328.03,0.1353,1263.01
1595955600.0,2020-07-28 05-PM,BTCEUR,9345,9402.08,9329.58,9352.66,0.6386,5970.54
1595952000.0,2020-07-28 04-PM,BTCEUR,9533,9533,9312.75,9345,6.463,61014.25
1595948400.0,2020-07-28 03-PM,BTCEUR,9530.58,9544.52,9491.1,9533,0.1331,1267.33
1595944800.0,2020-07-28 02-PM,BTCEUR,9380.68,9549.8,9365.75,9530.58,0.3996,3790.26
1595941200.0,2020-07-28 01-PM,BTCEUR,9364.96,9399.51,9327.19,9380.68,3.366,31479.44
1595937600.0,2020-07-28 12-PM,BTCEUR,9385.63,9439.06,9306.02,9364.96,0.1197,1121.85
1595934000.0,2020-07-28 11-AM,BTCEUR,9214.2,9399.5,9211.22,9385.63,4.458,41462.97
1595930400.0,2020-07-28 10-AM,BTCEUR,9179.27,9218.61,9016.46,9214.2,0.3872,3533.12
1595926800.0,2020-07-28 09-AM,BTCEUR,9173.81,9230.05,9155.44,9179.27,14.03,129214.0
1595923200.0,2020-07-28 08-AM,BTCEUR,9297.4,9314.39,9158.78,9173.81,0.2035,1876.18
1595919600.0,2020-07-28 07-AM,BTCEUR,9328.54,9372.44,9287.44,9297.4,0.1409,1314.37
1595916000.0,2020-07-28 06-AM,BTCEUR,9282.67,9380.76,9274.44,9328.54,0.1348,1257.11
1595912400.0,2020-07-28 05-AM,BTCEUR,9406.09,9406.09,9280.94,9282.67,0.02514,234.24
1595908800.0,2020-07-28 04-AM,BTCEUR,9347.04,9407.9,9347.04,9406.09,0.1102,1034.62
